name,year,mean,variance,population
Eritrea,2005,5.9405,0.8341235,4736.614
Eritrea,2006,5.900003,0.8341235,4883.984
Estonia,1970,,,
Estonia,1971,,,
Estonia,1972,,,
Estonia,1973,,,
Estonia,1974,,,
Estonia,1975,,,
Estonia,1976,,,
Estonia,1977,,,
Estonia,1978,,,
Estonia,1979,,,
Estonia,1980,,,
Estonia,1981,,,
Estonia,1982,,,
Estonia,1983,,,
Estonia,1984,,,
Estonia,1985,,,
Estonia,1986,,,
Estonia,1987,,,
Estonia,1988,,,
Estonia,1989,,,
Estonia,1990,9.158658,0.3619829,1573.105
Estonia,1991,8.968745,0.4449049,1568.163
Estonia,1992,8.743288,0.5018454,1545.567
Estonia,1993,8.729045,0.5224395,1517.199
Estonia,1994,8.732848,0.4942492,1499.287
Estonia,1995,8.846755,0.4444469,1483.734
Estonia,1996,8.891424,0.4189617,1469.541
Estonia,1997,8.956251,0.4380391,1458.065
Estonia,1998,8.991693,0.4421593,1448.659
Estonia,1999,9.024615,0.4259206,1439.98
Estonia,2000,9.087296,0.4513651,1431.471
Estonia,2001,9.14473,0.4237535,1423.316
Estonia,2002,9.230054,0.4242393,1415.681
Estonia,2003,9.252453,0.4079362,1408.556
Estonia,2004,9.326916,0.4079362,1402.143
Estonia,2005,9.428684,0.4079362,1399.13
Estonia,2006,9.540368,0.4079362,1393.873
Ethiopia,1970,6.003065,0.3388568,29673.21
Ethiopia,1971,6.025366,0.3388568,30319.25
Ethiopia,1972,6.041427,0.3388568,31005.58
Ethiopia,1973,6.050381,0.3388568,31696.51
Ethiopia,1974,6.045526,0.3388568,32467.96
Ethiopia,1975,6.023665,0.3388568,33262.45
Ethiopia,1976,6.036522,0.3388568,34130.61
Ethiopia,1977,6.024209,0.3388568,34942.84
Ethiopia,1978,6.003359,0.3388568,35559.28
Ethiopia,1979,6.030418,0.3388568,36024.06
Ethiopia,1980,6.055721,0.3388568,36412.61
Ethiopia,1981,6.075455,0.3388568,36977.09
Ethiopia,1982,6.054623,0.3395495,37840.47
Ethiopia,1983,6.084654,0.3416823,38887.09
Ethiopia,1984,5.973999,0.345347,40072.73
Ethiopia,1985,5.960162,0.3506485,40680.7
Ethiopia,1986,5.962063,0.3577073,41623.29
Ethiopia,1987,5.717065,0.3666624,42932.82
Ethiopia,1988,5.952279,0.3776735,44499.09
Ethiopia,1989,5.869012,0.3909248,46229.35
Ethiopia,1990,5.935984,0.4066281,47958.23
Ethiopia,1991,5.86551,0.4250273,49948.13
Ethiopia,1992,6.090117,0.4464032,51641.81
Ethiopia,1993,6.150191,0.471079,52873.54
Ethiopia,1994,6.1399,0.4994275,54240.11
Ethiopia,1995,6.143869,0.5318793,55748.17
Ethiopia,1996,6.13275,0.6765782,57217.7
Ethiopia,1997,6.095118,0.8220982,58585.69
Ethiopia,1998,6.132942,0.7459584,59931.73
Ethiopia,1999,6.311707,0.5447699,61297.6
Ethiopia,2000,6.441569,0.2902121,62651.4
Ethiopia,2001,6.438838,0.2902121,63958.86
Ethiopia,2002,6.458744,0.2902121,65253.94
Ethiopia,2003,6.387985,0.2902121,66557.55
Ethiopia,2004,6.491921,0.2902121,67864.55
Ethiopia,2005,6.570705,0.2902121,69120.91
Ethiopia,2006,6.636528,0.2902121,70532.8
Fiji,1970,7.670036,0.7690285,521
Fiji,1971,7.732161,0.7425875,533
Fiji,1972,7.794441,0.7184988,544
Fiji,1973,7.93634,0.6974208,556
Fiji,1974,7.935277,0.6799688,565
Fiji,1975,7.942432,0.6667367,576
Fiji,1976,7.963134,0.6583244,585
Fiji,1977,7.980143,0.6553681,599.339
Fiji,1978,8.001144,0.6553739,610.845
Fiji,1979,8.125549,0.6554145,622.328
Fiji,1980,8.094953,0.6555246,634.506
Fiji,1981,8.065016,0.6557391,646.772
Fiji,1982,8.05162,0.6560929,658.906
Fiji,1983,7.970713,0.6566209,671.914
Fiji,1984,8.045921,0.6573584,685.572
Fiji,1985,8.080933,0.6583406,698.942
Fiji,1986,7.982106,0.659603,712.989
Fiji,1987,7.991539,0.6611819,719.574
Fiji,1988,7.941922,0.6631138,725.994
Fiji,1989,7.979275,0.6654359,732.181
Fiji,1990,8.218917,0.6681861,738.09
Fiji,1991,8.219894,0.6714032,743.876
Fiji,1992,8.156457,0.6714032,750.242
Fiji,1993,8.114264,0.6714032,757.711
Fiji,1994,8.129979,0.6714032,766.268
Fiji,1995,8.130807,0.6714032,775.901
Fiji,1996,8.183798,0.6714032,786.603
Fiji,1997,8.134899,0.6714032,797.89
Fiji,1998,8.132936,0.6714032,809.292
Fiji,1999,8.114779,0.6714032,820.823
Fiji,2000,8.091993,0.6714032,832.494
Fiji,2001,8.110133,0.6714032,844.33
Fiji,2002,8.159336,0.6714032,856.346
Fiji,2003,8.165303,0.6714032,868.531
Fiji,2004,8.208429,0.6714032,875.9601
Fiji,2005,8.207241,0.6714032,883.1401
Fiji,2006,8.233881,0.6714032,889.1607
Finland,1970,9.268038,0.2460784,4606
Finland,1971,9.28933,0.2292531,4622.759
Finland,1972,9.352742,0.2101361,4644.369
Finland,1973,9.41911,0.1890517,4668.505
Finland,1974,9.483808,0.1695269,4691.668
Finland,1975,9.484716,0.1543626,4711.431
Finland,1976,9.462496,0.1458422,4726.853
Finland,1977,9.482873,0.1419879,4739.038
Finland,1978,9.485853,0.1391278,4750.037
Finland,1979,9.549477,0.1368965,4762.849
Finland,1980,9.606499,0.1349468,4779.538
Finland,1981,9.622679,0.1329437,4800.975
Finland,1982,9.650763,0.1306488,4826.2
Finland,1983,9.668262,0.1282176,4853.245
Finland,1984,9.691412,0.1259057,4879.246
Finland,1985,9.70445,0.1239595,4902.208
Finland,1986,9.719373,0.1226177,4921.238
Finland,1987,9.751326,0.1221173,4937.153
Finland,1988,9.802486,0.1269244,4951.726
Finland,1989,9.860279,0.1320715,4967.563
Finland,1990,9.839105,0.1287525,4986.441
Finland,1991,9.747798,0.1266415,5009.076
Finland,1992,9.697651,0.1216197,5034.564
Finland,1993,9.657631,0.1375529,5061.112
Finland,1994,9.696443,0.1391659,5086.132
Finland,1995,9.735075,0.1487996,5107.802
Finland,1996,9.751184,0.1554416,5125.46
Finland,1997,9.810865,0.174387,5139.799
Finland,1998,9.860721,0.1902206,5151.987
Finland,1999,9.875058,0.2094298,5163.802
Finland,2000,9.921115,0.2215915,5176.526
Finland,2001,9.936655,0.2056449,5190.514
Finland,2002,9.960219,0.2056449,5205.32
Finland,2003,9.97236,0.2088236,5220.483
Finland,2004,10.00643,0.2088236,5235.243
Finland,2005,10.02365,0.2088236,5253.225
Finland,2006,10.07549,0.2088236,5262.187
France,1970,9.203083,0.6042244,50772.2
France,1971,9.266098,0.5539542,51170.98
France,1972,9.324685,0.5102654,51582.19
France,1973,9.391321,0.4730231,51989.15
France,1974,9.426714,0.4421006,52367.04
France,1975,9.421524,0.4174027,52699.17
France,1976,9.473119,0.3984058,52979.96
France,1977,9.503301,0.383084,53219.08
France,1978,9.536697,0.3693084,53433.62
France,1979,9.573504,0.3551416,53647.98
France,1980,9.598089,0.336611,53880.01
France,1981,9.607876,0.3257264,54135.63
France,1982,9.634034,0.32668,54410.38
France,1983,9.64077,0.3292018,54699.11
France,1984,9.646905,0.3327864,54992.65
France,1985,9.661128,0.3369235,55284.27
France,1986,9.683104,0.3410904,55572.36
France,1987,9.699743,0.3447499,55859.4
France,1988,9.738786,0.3473522,56147.18
France,1989,9.77206,0.3483422,56438.61
France,1990,9.794352,0.3482285,56735.1
France,1991,9.798763,0.3478065,57038.47
France,1992,9.810287,0.3469548,57346.03
France,1993,9.788596,0.3455538,57649.43
France,1994,9.807617,0.3434864,57937.45
France,1995,9.827788,0.3434864,58202.66
France,1996,9.831985,0.3434864,58440.73
France,1997,9.852002,0.3434864,58655.43
France,1998,9.887444,0.3434864,58857.23
France,1999,9.918479,0.3434864,59061.21
France,2000,9.956668,0.3434864,59278.01
France,2001,9.972312,0.3434864,59511.1
France,2002,9.977928,0.3434864,59756.48
France,2003,9.981089,0.3434864,60008.13
France,2004,10.00057,0.3434864,60256.8
France,2005,10.00655,0.3434864,60607.12
France,2006,10.02365,0.3434864,60770.91
Gabon,1970,8.883135,1.399113,514.59
Gabon,1971,8.935632,1.356861,525.929
Gabon,1972,9.107262,1.331758,537.986
Gabon,1973,9.181463,1.319019,560.859
Gabon,1974,9.30422,1.314351,597.356
Gabon,1975,9.275719,1.313686,647.878
Gabon,1976,9.576921,1.383753,687.638
Gabon,1977,9.222236,1.530053,706.354
Gabon,1978,8.851296,1.530053,726.268
Gabon,1979,8.825081,1.530053,722.149
Gabon,1980,8.901114,1.530053,713.525
Gabon,1981,8.79067,1.530053,730.628
Gabon,1982,8.801963,1.530053,753.999
Gabon,1983,8.783841,1.530053,778.785
Gabon,1984,8.791981,1.530053,805.067
Gabon,1985,8.782353,1.530053,832.929
Gabon,1986,8.719939,1.530053,859.39
Gabon,1987,8.678585,1.530053,880.939
Gabon,1988,8.656062,1.530053,899.911
Gabon,1989,8.650702,1.530053,919.111
Gabon,1990,8.709194,1.530053,938.477
Gabon,1991,8.721658,1.530053,960.953
Gabon,1992,8.695865,1.530053,986.904
Gabon,1993,8.703181,1.530053,1013.722
Gabon,1994,8.755587,1.530053,1041.396
Gabon,1995,8.743324,1.530053,1069.968
Gabon,1996,8.729231,1.530053,1099.327
Gabon,1997,8.678456,1.530053,1129.307
Gabon,1998,8.653673,1.530053,1159.911
Gabon,1999,8.55114,1.530053,1191.12
Gabon,2000,8.488261,1.530053,1222.938
Gabon,2001,8.443767,1.530053,1255.334
Gabon,2002,8.409619,1.530053,1288.229
Gabon,2003,8.400197,1.530053,1321.56
Gabon,2004,8.367921,1.530053,1342.272
Gabon,2005,8.382024,1.530053,1363.466
Gabon,2006,8.378047,1.530053,1385.069
Gambia,1970,6.410497,0.7932693,484.58
Gambia,1971,6.383858,0.7932693,500.576
Gambia,1972,6.354874,0.7932693,517.101
Gambia,1973,6.408972,0.7932693,534.171
Gambia,1974,6.431739,0.7932693,551.804
Gambia,1975,6.505584,0.7932693,570.02
Gambia,1976,6.490061,0.7932693,588.836
Gambia,1977,6.506814,0.7932693,608.274
Gambia,1978,6.425271,0.7932693,628.354
Gambia,1979,6.357953,0.7932693,649.096
Gambia,1980,6.379707,0.7932693,670.523
Gambia,1981,6.390106,0.7932693,692.658
Gambia,1982,6.479022,0.7932693,715.523
Gambia,1983,6.471112,0.7932693,739.143
Gambia,1984,6.432605,0.7932693,767.019
Gambia,1985,6.405608,0.7932693,796.207
Gambia,1986,6.438198,0.7932693,826.679
Gambia,1987,6.416596,0.7932693,858.433
Gambia,1988,6.421434,0.7932693,891.486
Gambia,1989,6.424623,0.7932693,925.867
Gambia,1990,6.417474,0.7932693,961.606
Gambia,1991,6.393516,0.7932693,998.523
Gambia,1992,6.393278,0.7932693,1036.442
Gambia,1993,5.620263,2.296707,1075.398
Gambia,1994,5.543981,2.352353,1115.21
Gambia,1995,5.552309,2.193876,1155.682
Gambia,1996,5.770379,1.795185,1196.782
Gambia,1997,6.020296,1.296598,1238.472
Gambia,1998,6.319847,0.8122691,1280.752
Gambia,1999,6.42409,0.8122691,1323.631
Gambia,2000,6.454381,0.8122691,1367.124
Gambia,2001,6.464164,0.8122691,1411.205
Gambia,2002,6.385637,0.8122691,1455.842
Gambia,2003,6.436373,0.8122691,1501.05
Gambia,2004,6.458694,0.8122691,1542.78
Gambia,2005,6.481162,0.8122691,1583.93
Gambia,2006,6.501939,0.8122691,1621.169
Georgia,1970,,,
Georgia,1971,,,
Georgia,1972,,,
Georgia,1973,,,
Georgia,1974,,,
Georgia,1975,,,
Georgia,1976,,,
Georgia,1977,,,
Georgia,1978,,,
Georgia,1979,,,
Georgia,1980,,,
Georgia,1981,,,
Georgia,1982,,,
Georgia,1983,,,
Georgia,1984,,,
Georgia,1985,,,
Georgia,1986,,,
Georgia,1987,,,
Georgia,1988,,,
Georgia,1989,,,
Georgia,1990,8.302807,0.4356009,5457.233
Georgia,1991,8.273708,0.4356009,5477.668
Georgia,1992,8.214541,0.4356009,5466.412
Georgia,1993,7.703938,0.4356009,5421.675
Georgia,1994,7.605989,0.4356009,5358.65
Georgia,1995,7.659513,0.4356009,5287.254
Georgia,1996,7.89635,0.4356009,5216.046
Georgia,1997,7.99578,0.4356009,5153.575
Georgia,1998,7.986322,0.4372267,5099.952
Georgia,1999,7.997612,0.4416769,5055.241
Georgia,2000,8.040931,0.4483244,5019.538
Georgia,2001,8.061215,0.4565413,4989.285
Georgia,2002,8.116069,0.4708746,4960.951
Georgia,2003,8.101514,0.4950622,4934.413
Georgia,2004,8.403631,0.527297,4883.952
Georgia,2005,8.482686,0.5656351,4836.845
Georgia,2006,8.581038,0.5656351,4795.855
Germany,1970,,,
Germany,1971,,,
Germany,1972,,,
Germany,1973,,,
Germany,1974,,,
Germany,1975,,,
Germany,1976,,,
Germany,1977,,,
Germany,1978,,,
Germany,1979,,,
Germany,1980,,,
Germany,1981,,,
Germany,1982,,,
Germany,1983,,,
Germany,1984,,,
Germany,1985,,,
Germany,1986,,,
Germany,1987,,,
Germany,1988,,,
Germany,1989,9.764845,0.3122329,78971.33
Germany,1990,9.810683,0.3122329,79433.02
Germany,1991,9.850039,0.3122329,79911.95
Germany,1992,9.865438,0.3122329,80406
Germany,1993,9.854975,0.302635,80884.69
Germany,1994,9.874114,0.3062212,81311.54
Germany,1995,9.884616,0.3131223,81660.97
Germany,1996,9.894904,0.3023056,81917.18
Germany,1997,9.910961,0.3005578,82085.98
Germany,1998,9.935681,0.2889033,82190.88
Germany,1999,9.952597,0.292646,82268.11
Germany,2000,9.983938,0.2902878,82344.43
Germany,2001,9.991664,0.2953292,82426.59
Germany,2002,9.971684,0.3303804,82507.31
Germany,2003,9.972996,0.3222661,82582.84
Germany,2004,9.991829,0.3175421,82645.29
Germany,2005,10.00198,0.3175421,82598.37
Germany,2006,10.0303,0.3175421,82540.31
Ghana,1970,6.636967,0.6429335,8788.945
Ghana,1971,6.71846,0.6429335,9065.513
Ghana,1972,6.946109,0.6429335,9354.229
Ghana,1973,6.850175,0.6429335,9650.176
Ghana,1974,6.807606,0.6429335,9905.471
Ghana,1975,6.667677,0.6429335,10118.56
Ghana,1976,6.653563,0.6429335,10333.48
Ghana,1977,6.550879,0.6429335,10538.32
Ghana,1978,6.755485,0.6429335,10720.59
Ghana,1979,6.76019,0.6429335,10878.21
Ghana,1980,6.718727,0.6429335,11015.6
Ghana,1981,6.710563,0.6429335,11176.84
Ghana,1982,6.751142,0.6429335,11401
Ghana,1983,6.625622,0.6429335,12156.56
Ghana,1984,6.661105,0.6429335,12828.63
Ghana,1985,6.600059,0.6429335,13228.41
Ghana,1986,6.674904,0.6429335,13777.92
Ghana,1987,6.67315,0.6429335,14169.86
Ghana,1988,6.650161,0.768563,14569.39
Ghana,1989,6.639003,0.8189822,14976.74
Ghana,1990,6.66357,0.7727792,15399.84
Ghana,1991,6.719859,0.6657338,15837.31
Ghana,1992,6.814028,0.5430375,16277.66
Ghana,1993,6.894347,0.3808084,16784.07
Ghana,1994,6.876667,0.3712704,17271.53
Ghana,1995,6.927004,0.3653861,17668.45
Ghana,1996,6.929428,0.362378,18045.96
Ghana,1997,6.847336,0.3615286,18418.81
Ghana,1998,6.636009,0.9174981,18794.55
Ghana,1999,6.821252,0.5730975,19159.23
Ghana,2000,6.952092,0.5730975,19509.24
Ghana,2001,6.937918,0.5730975,19843.15
Ghana,2002,6.991992,0.5730975,20163.15
Ghana,2003,6.985622,0.5730975,20467.75
Ghana,2004,7.018998,0.5730975,20904.45
Ghana,2005,7.055839,0.5730975,21337.08
Ghana,2006,7.097219,0.5730975,21742.15
Greece,1970,8.871719,0.3349841,8793
Greece,1971,8.943903,0.3349841,8833.58
Greece,1972,9.039136,0.3349841,8870.709
Greece,1973,9.114911,0.3349841,8912.164
Greece,1974,9.032596,0.3349841,8968.52
Greece,1975,9.082228,0.3349841,9046.543
Greece,1976,9.137886,0.3349841,9149.987
Greece,1977,9.149307,0.3349841,9274.357
Greece,1978,9.204415,0.3349841,9408.036
Greece,1979,9.21896,0.3349841,9534.674
Greece,1980,9.21467,0.3349841,9642.506
Greece,1981,9.185616,0.3349841,9728.184
Greece,1982,9.166903,0.3349841,9795.338
Greece,1983,9.14768,0.3349841,9847.849
Greece,1984,9.161664,0.3349841,9892.351
Greece,1985,9.183672,0.3349841,9934.294
Greece,1986,9.1868,0.3349841,9973.04
Greece,1987,9.156108,0.3349841,10008.31
Greece,1988,9.198472,0.3349841,10046.44
Greece,1989,9.229058,0.3383133,10095.43
Greece,1990,9.221802,0.3416619,10160.5
Greece,1991,9.243889,0.3450298,10244.66
Greece,1992,9.238907,0.348417,10345.18
Greece,1993,9.209792,0.3518238,10454.38
Greece,1994,9.219373,0.3518238,10561.2
Greece,1995,9.231364,0.3518238,10657.42
Greece,1996,9.247828,0.3518238,10740.7
Greece,1997,9.277142,0.3518238,10812.79
Greece,1998,9.304964,0.3518238,10874.51
Greece,1999,9.333588,0.3518238,10928.01
Greece,2000,9.369641,0.3518238,10975.02
Greece,2001,9.412354,0.3518238,11015.14
Greece,2002,9.445874,0.3518238,11047.86
Greece,2003,9.490913,0.3518238,11074.84
Greece,2004,9.534506,0.3518238,11098.3
Greece,2005,9.566622,0.3518238,11140.69
Greece,2006,9.607914,0.3518238,11149.71
Grenada,1970,7.53351,0.9035668,95.41
Grenada,1971,7.551265,0.8904561,96.034
Grenada,1972,7.56839,0.8776076,96.618
Grenada,1973,7.585968,0.8685472,96.857
Grenada,1974,7.609103,0.8613497,96.34
Grenada,1975,7.631248,0.8535805,95.819
Grenada,1976,7.647786,0.848251,95.555
Grenada,1977,7.671806,0.8450985,94.28
Grenada,1978,7.732516,0.8429676,92.535
Grenada,1979,7.701904,0.8400469,91.354
Grenada,1980,7.73741,0.8412091,90.164
Grenada,1981,7.689308,0.8436588,92.354
Grenada,1982,7.753524,0.845341,92.112
Grenada,1983,7.793822,0.8472997,91.899
Grenada,1984,7.875792,0.8446895,91.905
Grenada,1985,7.944458,0.8536143,92.203
Grenada,1986,7.971308,0.8522602,92.576
Grenada,1987,7.777044,0.8517985,92.719
Grenada,1988,7.819815,0.8549145,92.805
Grenada,1989,7.85468,0.8687273,92.825
Grenada,1990,7.915923,0.8576504,92.36
Grenada,1991,7.943812,0.8545671,91.837
Grenada,1992,7.990975,0.8482676,91.487
Grenada,1993,7.96777,0.8638144,90.904
Grenada,1994,7.971525,0.8756407,90.591
Grenada,1995,8.01115,0.8827135,90.603
Grenada,1996,8.020066,0.9102327,90.371
Grenada,1997,8.067392,0.9036236,90.005
Grenada,1998,8.141101,0.9093,89.7
Grenada,1999,8.16763,0.9137163,89.47
Grenada,2000,8.231101,0.9019386,89.312
Grenada,2001,8.230678,0.9248416,89.227
Grenada,2002,8.251328,0.9292183,89.211
Grenada,2003,8.264088,0.915789,89.258
Grenada,2004,8.223225,0.8929704,90.22554
Grenada,2005,8.238545,0.8779249,90.86716
Grenada,2006,8.286599,0.8770512,92.27325
Guatemala,1970,7.645252,0.8298655,5289.398
Guatemala,1971,7.657677,0.8298655,5453.599
Guatemala,1972,7.722345,0.8298655,5624.827
Guatemala,1973,7.746334,0.8298655,5802.975
Guatemala,1974,7.757099,0.8298655,5988.203
Guatemala,1975,7.765301,0.8298655,6179.958
Guatemala,1976,7.772917,0.8298655,6377.76
Guatemala,1977,7.812336,0.8298655,6583.156
Guatemala,1978,7.828514,0.8298655,6795.401
Guatemala,1979,7.868089,0.8298655,7011.744
Guatemala,1980,7.858296,0.9110535,7235.192
Guatemala,1981,7.797261,0.9836255,7489.454
Guatemala,1982,7.725121,1.046258,7713.708
Guatemala,1983,7.668941,1.097969,7903.779
Guatemala,1984,7.621991,1.138139,8123.768
Guatemala,1985,7.58592,1.166517,8357.5
Guatemala,1986,7.562242,1.183202,8601.459
Guatemala,1987,7.539645,1.188621,8855.592
Guatemala,1988,7.561604,1.167492,9117.625
Guatemala,1989,7.583823,1.141623,9384.27
Guatemala,1990,7.59467,1.132046,9654.43
Guatemala,1991,7.597525,1.123455,9930.737
Guatemala,1992,7.589564,1.115885,10215.97
Guatemala,1993,7.609645,1.109372,10510.25
Guatemala,1994,7.62291,1.10395,10813.7
Guatemala,1995,7.641978,1.09966,11126.73
Guatemala,1996,7.658087,1.09654,11449.32
Guatemala,1997,7.65674,1.094635,11781.1
Guatemala,1998,7.680862,1.09399,12120.91
Guatemala,1999,7.701035,1.096123,12467.35
Guatemala,2000,7.708854,1.098861,12820.3
Guatemala,2001,7.700333,1.099959,13178.84
Guatemala,2002,7.688009,1.100457,13541.98
Guatemala,2003,7.741669,1.004851,13909.38
Guatemala,2004,7.810861,0.8702909,14252.9
Guatemala,2005,7.818335,0.8702909,14605.63
Guatemala,2006,7.839285,0.8702909,14957.37
Guinea,1970,7.3573,0.7809547,3661.103
Guinea,1971,7.380575,0.7809547,3735.15
Guinea,1972,7.364225,0.7809547,3811.269
Guinea,1973,7.353581,0.7809547,3889.567
Guinea,1974,7.383028,0.7809547,3970.162
Guinea,1975,7.390903,0.7809547,4053.173
Guinea,1976,7.456178,0.7809547,4138.681
Guinea,1977,7.405748,0.7809547,4226.765
Guinea,1978,7.438951,0.7809547,4317.542
Guinea,1979,7.417599,0.7809547,4411.132
Guinea,1980,7.450463,0.7809547,4507.663
Guinea,1981,7.417946,0.7809547,4607.278
Guinea,1982,7.422026,0.7809547,4710.112
Guinea,1983,7.347919,0.7809547,4816.281
Guinea,1984,7.287702,0.7809547,5045.648
Guinea,1985,7.26151,0.7809547,5327.141
Guinea,1986,7.285792,0.7809547,5504.486
Guinea,1987,7.284297,0.7809547,5649.521
Guinea,1988,7.332646,0.7809547,5799.593
Guinea,1989,7.324018,0.7809547,5954.881
Guinea,1990,7.307416,0.7809547,6279.857
Guinea,1991,7.288476,0.7809547,6727.34
Guinea,1992,7.354435,0.6765397,6988.198
Guinea,1993,7.403932,0.5927475,7194.189
Guinea,1994,7.387939,0.5530002,7429.481
Guinea,1995,7.452737,0.5429722,7681.803
Guinea,1996,7.48357,0.5344579,7948.985
Guinea,1997,7.516613,0.5273515,8047.563
Guinea,1998,7.580168,0.5215564,8176.006
Guinea,1999,7.586644,0.5169841,8433.682
Guinea,2000,7.58555,0.5135529,8641.965
Guinea,2001,7.65302,0.511187,8716.886
Guinea,2002,7.701203,0.509816,8815.576
Guinea,2003,7.71345,0.5093731,9030.22
Guinea,2004,7.728782,0.5093731,9229.816
Guinea,2005,7.742512,0.5093731,9407.343
Guinea,2006,7.750691,0.5093731,9612.513
Guinea-Bissau,1970,5.959677,1.15707,620.02
Guinea-Bissau,1971,5.940975,1.15707,623.282
Guinea-Bissau,1972,5.858743,1.15707,625.361
Guinea-Bissau,1973,5.869276,1.15707,633.266
Guinea-Bissau,1974,5.917708,1.15707,640.043
Guinea-Bissau,1975,6.05461,1.15707,680.919
Guinea-Bissau,1976,5.999398,1.15707,732.707
Guinea-Bissau,1977,5.982057,1.15707,745.228
Guinea-Bissau,1978,5.902732,1.15707,758.113
Guinea-Bissau,1979,5.910334,1.15707,771.376
Guinea-Bissau,1980,5.651254,1.15707,789.102
Guinea-Bissau,1981,5.880588,1.15707,807.413
Guinea-Bissau,1982,5.874053,1.15707,826.217
Guinea-Bissau,1983,5.875901,1.15707,845.503
Guinea-Bissau,1984,5.910966,1.15707,865.286
Guinea-Bissau,1985,5.870262,1.15707,885.584
Guinea-Bissau,1986,5.878226,1.15707,906.422
Guinea-Bissau,1987,5.858667,1.15707,927.836
Guinea-Bissau,1988,5.837625,1.15707,949.873
Guinea-Bissau,1989,5.891814,1.15707,972.597
Guinea-Bissau,1990,5.89594,1.15707,996.071
Guinea-Bissau,1991,5.898506,1.15707,1020.146
Guinea-Bissau,1992,5.656166,0.976499,1050.842
Guinea-Bissau,1993,5.893973,0.8177884,1083.974
Guinea-Bissau,1994,6.103533,0.6781854,1115.845
Guinea-Bissau,1995,6.117067,0.6781854,1142.34
Guinea-Bissau,1996,6.171075,0.6781854,1165.236
Guinea-Bissau,1997,6.177686,0.6781854,1193.027
Guinea-Bissau,1998,5.864151,0.6781854,1221.175
Guinea-Bissau,1999,5.962243,0.6781854,1249.5
Guinea-Bissau,2000,6.29738,0.6781854,1278.259
Guinea-Bissau,2001,6.018175,0.6781854,1306.277
Guinea-Bissau,2002,5.967252,0.6781854,1333.453
Guinea-Bissau,2003,6.030488,0.6781854,1360.827
Guinea-Bissau,2004,6.021966,0.6781854,1402.668
Guinea-Bissau,2005,6.026531,0.6781854,1445.15
Guinea-Bissau,2006,6.038769,0.6781854,1487.53
Guyana,1970,7.46513,0.7458953,714.811
Guyana,1971,7.52748,0.7576894,728.99
Guyana,1972,7.513284,0.7696113,742.869
Guyana,1973,7.450665,0.7816626,755.324
Guyana,1974,7.542825,0.7938444,765.282
Guyana,1975,7.504817,0.8061582,767.977
Guyana,1976,7.61805,0.8186054,763.718
Guyana,1977,7.636353,0.8311874,758.334
Guyana,1978,7.644046,0.8439057,755.889
Guyana,1979,7.555707,0.8567618,757.4
Guyana,1980,7.552344,0.8697571,759.352
Guyana,1981,7.578434,0.8828931,761.228
Guyana,1982,7.432122,0.8961718,761.697
Guyana,1983,7.362476,0.9095943,760.584
Guyana,1984,7.268295,0.9231624,759.787
Guyana,1985,7.283037,0.9368779,758.222
Guyana,1986,7.321239,0.9507423,756.025
Guyana,1987,7.327965,0.9647576,753.345
